identifier	prefLabel	altLabel	description	historyNote
homoit0000155	Personas bisexuales Latinx	Personas Latinx bisexuales||Latinos bisexuales||Latinas bisexuales||Latinx bisexuales||Latines bisexuales	Personas latinoamericanas que son bisexuales; utilícese únicamente para describir a personas que se autoidentifican como latinos, latinas o latinxs. No debe confundirse con chicano/a/x o hispano/a/x.	El término cambió de “Latinx” a “Latino/a/x” para reconocer la variación en el uso entre la comunidad afectada. Para reconocer su marginación múltiple, los términos para las personas de color que son LGBTQ+ utilizan el siguiente formato: identidad sexual o de género seguida de identidad racial o étnica (por ejemplo, lesbianas negras). Los términos para las personas blancas LGBTQ+ también siguen este formato para evitar tratar la blancura como el estándar o norma y, en cambio, enfatizan su especificidad y significado.
homoit0000498	Hombres gay Latinxs	Latinos gay||Hombres gay Latinos||Gays Latinos||Gays Latinx	Hombres latinoamericanos que son gay; utilícese únicamente para describir a personas que se autoidentifican como latinos, latinas o latinxs. No debe confundirse con chicano/a/x o hispano/a/x.	
homoit0002769	Personas intersexuales Latinx	Personas intersex Latinx||Personas intersex latinas||Personas intersex latines||Latinos intersexuales||Latines intersexuales||Latinas intersexuales||Latinxs intersexuales||Latinxs intersex	Personas latinoamericanas que son intersexuales; utilícese únicamente para describir a personas que se autoidentifican como latinos, latinas o latinxs. No debe confundirse con chicano/a/x o hispano/a/x.	El término cambió de “Latinx” a “Latino/a/x” para reconocer la variación en el uso entre la comunidad afectada. Para reconocer su marginación múltiple, los términos para las personas de color que son LGBTQ+ utilizan el siguiente formato: identidad sexual o de género seguida de identidad racial o étnica (por ejemplo, lesbianas negras). Los términos para las personas blancas LGBTQ+ también siguen este formato para evitar tratar la blancura como el estándar o norma y, en cambio, enfatizan su especificidad y significado.
homoit0000747	Lesbianas Latinx	Latinas lesbianas||Lesbianas latinas	Personas latinoamericanas que son lesbianas; utilícese únicamente para describir a personas que se autoidentifican como latinos, latinas o latinxs. No debe confundirse con chicano/a/x o hispano/a/x.	El término cambió de “Latinx” a “Latino/a/x” para reconocer la variación en el uso entre la comunidad afectada. Para reconocer su marginación múltiple, los términos para las personas de color que son LGBTQ+ utilizan el siguiente formato: identidad sexual o de género seguida de identidad racial o étnica (por ejemplo, lesbianas negras). Los términos para las personas blancas LGBTQ+ también siguen este formato para evitar tratar la blancura como el estándar o norma y, en cambio, enfatizan su especificidad y significado.
homoit0000253	Personas LGBTQ+ Latinx	Personas latinx LGBTQ+||Personas latinas LGBTQ+||Latinas LGBTQ+||Latines LGBTQ+||Latinos LGBTQ+||Latinxs LGBTQ+	Personas latinoamericanas que son LGBTQ+; utilícese únicamente para describir a personas que se autoidentifican como latinos, latinas o latinxs. No debe confundirse con chicano/a/x o hispano/a/x.	El término cambió de “Latinx” a “Latino/a/x” para reconocer la variación en el uso entre la comunidad afectada. Para reconocer su marginación múltiple, los términos para las personas de color que son LGBTQ+ utilizan el siguiente formato: identidad sexual o de género seguida de identidad racial o étnica (por ejemplo, lesbianas negras). Los términos para las personas blancas LGBTQ+ también siguen este formato para evitar tratar la blancura como el estándar o norma y, en cambio, enfatizan su especificidad y significado.
homoit0001181	Personas queer Latinx	Personas Latinx queer||Latinxs queer||Latines queer	Personas latinoamericanas que son queer; utilícese únicamente para describir a personas que se autoidentifican como latinos, latinas o latinxs. No debe confundirse con chicano/a/x o hispano/a/x.	El término cambió de “Latinx” a “Latino/a/x” para reconocer la variación en el uso entre la comunidad afectada. Para reconocer su marginación múltiple, los términos para las personas de color que son LGBTQ+ utilizan el siguiente formato: identidad sexual o de género seguida de identidad racial o étnica (por ejemplo, lesbianas negras). Los términos para las personas blancas LGBTQ+ también siguen este formato para evitar tratar la blancura como el estándar o norma y, en cambio, enfatizan su especificidad y significado.
homoit0001417	Personas transgénero Latinx	Personas transgénero Latinxs||Personas trans latinx||Personas latines transgénero||Latinxs trans||Personas latinas trans	Personas latinoamericanas que son transgénero; utilícese únicamente para describir a personas que se autoidentifican como latinos, latinas o latinxs. No debe confundirse con chicano/a/x o hispano/a/x.	El término cambió de “Latinx” a “Latino/a/x” para reconocer la variación en el uso entre la comunidad afectada. Para reconocer su marginación múltiple, los términos para las personas de color que son LGBTQ+ utilizan el siguiente formato: identidad sexual o de género seguida de identidad racial o étnica (por ejemplo, lesbianas negras). Los términos para las personas blancas LGBTQ+ también siguen este formato para evitar tratar la blancura como el estándar o norma y, en cambio, enfatizan su especificidad y significado.
homoit0000704	Correas	Correa de perro	Un trozo de cuerda o material similar utilizado para controlar a una persona, a menudo para aumentar la excitación sexual.	
homoit0003080	Convenciones leather y kink	Leather y kink cons	Las convenciones de cuero y kink suelen celebrarse anualmente en un hotel, centro turístico u otro lugar. Suelen incluir fiestas, actuaciones, concursos de títulos, vendedores, espacios de juego y clases y talleres sobre kink, sexo, relaciones, activismo y temas relacionados.	
homoit0001553	Bares leather	Bars leather||Bares cuero||Barras leather||Barras cuero	Bares o clubes que atienden a miembros de la comunidad de cuero.	
homoit0000705	Comunidad leather	Comunidad cuero	Subcultura LGBTQ+ que celebra la libertad sexual, los kinks y los fetiches con su propia moda (especialmente prendas de cuero), clubes y eventos.	
homoit0000706	Papis leather	Leather daddies||Daddies leather	Personas que participan en comunidades leather y se autoidentifican como papis leather.	
homoit0000707	Familias leather	Familias cuero||Leather families	Múltiples personas que participan en comunidades de cuero y se autoidentifican como una familia leather.	
homoit0003065	Fetiche leather	Leather fetish	La erotización del cuero, especialmente de prendas y accesorios de cuero asociados a las comunidades leather y kink.	
homoit0000708	Mamis leather	Leather mommies||Mamis cuero||Mommies leather	Mujeres mayores, a menudo lesbianas, que forman parte de la comunidad de cuero; típicamente utilizado para describir a las dominatrices.	
homoit0000712	Estatus legal		El estatus o la posición de una persona o cosa dentro de una determinada jurisdicción legal, incluidos los derechos y privilegios legales de la persona o cosa; normalmente se utiliza en referencia a la ciudadanía o al matrimonio.	
homoit0000720	Artistas lesbianas		Artistas que son lesbianas.	
homoit0000727	Librerías lésbicas	Tiendas de libros lésbicas	Librerías que venden materiales destinados a ser usado por lesbianas o que abordan temas relacionados con las comunidades lésbicas.	
homoit0001772	Cocinerxs lesbianas	Chefs lesbianas||Cocineras lesbianas	Lesbianas que son cocineras profesionales capacitadas y que normalmente desempeñan un papel de liderazgo en la cocina en la que trabajan.	
homoit0002362	Niños y niñas lesbianas	Niñxs lesbianas	Niños y niñas menores de 18 años que se autoidentifican como lesbianas.	
homoit0000732	Clero lésbico	Pastoras lesbianas	Lesbianas que son ordenadas para deberes religiosos, particularmente en la Iglesia cristiana.	
homoit0003040	Estudiantes universitarias lesbianas	Universitarias lesbianas||Lesbianas universitarias	Lesbianas que asisten a la universidad.	
homoit0003194	Dominantes lesbianas		Lesbianas que forman parte de la escena BDSM y asumen el rol dominante en las relaciones sexuales con una dinámica dominante/sumisa.	
homoit0000738	Dominatrices lesbianas	Amas lesbianas	Mujeres que desempeñan un papel dominante en las actividades de BDSM; utilícese para dominatrices que se autoidentifiquen como lesbianas.	
homoit0001718	Empleo lésbico		El acto de emplear a personas lesbianas.	
homoit0002340	Padres lesbianas	Papás lesbianos||Padres lesbiana||Padres lesbianxs||Papás lesbianxs	Lesbianas que son padres. Esto incluye a las personas no binarias que tienen hijos y se autoidentifican como padres, así como a las mujeres trans que tuvieron hijos antes de transicionar y aún se autoidentifican como padres de esos niños. No debe utilizarse para describir a padres lesbianos a menos que se autoidentifiquen como padres.	
homoit0000743	Niñas lesbianas		Niñas menores de 18 años que se autoidentifican como lesbianas.	
homoit0000746	Tierra lesbiana	Lesbianland	Comunidades rurales habitadas únicamente por lesbianas.	
homoit0000757	Nación lésbica	Nación lesbiana||Lesbian land	Una comunidad imaginada lésbica, internacional y autónoma, separada de los hombres.	
homoit0000760	Periódicos lésbicos	Diarios lésbicos	Publicaciones periódicas impresas o digitales serializadas creadas por o para lesbianas, a menudo con el propósito de compartir noticias e información relacionadas con cuestiones y comunidades lésbicas.	
homoit0003166	Óperas lesbiana	Óperas lésbicas	Óperas creadas por directoras lesbianas, que representan a personas lesbianas, o a personas consideradas importantes dentro de la cultura lésbica.	
homoit0000752	Padres y madres lesbianas		Lesbianas que son padres.	
homoit0002367	Parejas lésbicas de otras personas		Lesbianas que son compañeras románticas, sexuales o de juego de otra persona o personas.	
homoit0000766	Prensa lésbica	Diarios lésbica	Periódicos, revistas u otros medios editoriales dirigidos a audiencias lésbicas y/o operados por lesbianas.	
homoit0000779	Jerga lésbica	Argot lésbico||Modismos lésbicos||Habla lésbica	Lenguaje coloquial o informal relacionado con lesbianas o utilizado por lesbianas.	
homoit0000780	Clubs deportivos lésbicos	Clubs de deportes lésbicos||Clubes atléticos lésbicos	Grupos de lesbianas formados con el fin de practicar deportes; incluye clubes deportivos profesionales y amateurs.	
homoit0001886	Usuarios lesbianas de sillas de ruedas	Usuarias lesbianas de sillas de ruedas	Lesbianas que utilizan sillas de ruedas.	
homoit0001742	Negocios orientados a lesbianas	Empresas orientadas a lesbianas||Compañías orientadas a lesbianas	Empresas enfocadas en clientela lésbica y productos relacionados con comunidades lésbicas.	
homoit0001736	Negocios propiedad de lesbianas	Negocios de dueños lesbiana||Compañías de dueños lesbiana||Empresas de propietarios lesbiana||Negocios de dueñas lesbiana||Compañías de dueñas lesbiana||Empresas de propietarias lesbiana	Negocios pertenecientes a lesbianas.	
homoit0000008	Actores LGBTQ+	Actores LGBTQ||Actores (LGBTQ)||Actorxs LGBTQ+	Personas LGBTQ+ que actúan en obras de teatro, películas, programas de televisión, transmisiones u otras producciones.	
homoit0000070	Artistas LGBTQ+	Artistas (LGBTQ)	Artistas que son LGBTQ+.	
homoit0001771	Cocinerxs LGBTQ+	Cocineros (LGBTQ)||Chefs LGBTQ+||Chefs (LGBTQ)||Cocineros LGBTQ+	Personas LGBTQ+ que son cocineros profesionales capacitados y que generalmente desempeñan un papel de liderazgo en la cocina en la que trabajan.	
homoit0000256	Niños y niñas LGBTQ+	Niños (LGBTQ)||Niñxs LGBTQ+||Niños y niñas (LGBTQ)||Niñxs LGBTQ	Niños y niñas menores de 18 años que se autoidentifican como LGBTQ+.	Como parte de la actualización v3.3, el siguiente término se redirigió a este término para reflejar mejor las comunidades descritas: "LGBTQ+ hijos de alcohólicos". Recomendamos que los usuarios reemplacen ese término con el término "niños LGBTQ+" en sus registros.
homoit0000276	Derechos civiles LGBTQ+	Derechos civiles (LGBTQ)||Derechos LGBTQ||Derechos LGBTQ+	Derechos legales de las personas LGBTQ+ a la libertad y la igualdad política y social.	
homoit0001624	Clero LGBTQ+	Clero (LGBTQ)||Pastores LGBTQ+	Personas LGBTQ+ que son ordenadas para deberes religiosos, particularmente en la Iglesia cristiana.	
homoit0000836	Clubes y organizaciones LGBTQ+	Clubes LGBTQ||Clubs LGBTQ	Grupos u organizaciones de personas LGBTQ+ dedicadas a un interés o una actividad particular.	
homoit0003041	Estudiantes universitarios LGBTQ+	Estudiantes universitarios LGBTQ||Universitarios LGBTQ+	Personas LGBTQ+ que asisten a la universidad.	
homoit0000310	Relaciones de pareja LGBTQ+	Parejas (LGBTQ)	Relaciones en las que ambas personas son LGBTQ+.	
homoit0001831	Cultura LGBTQ+	Cultura LGBTQ||Cultura (LGBTQ)	Experiencias culturales compartidas por miembros de comunidades LGBTQ+ o productos de la cultura LGBTQ+ (por ejemplo, arte y medios creados por y para la cultura LGBTQ+, activismo centrado en cuestiones LGBTQ+, jerga comúnmente utilizada en comunidades LGBTQ+, etc.). Utilícese un término más específico de ser posible.	
homoit0001878	Cultura sorda LGBTQ+	Cultura sorda (LGBTQ)||Cultura sorda LGBTQ	La comunidad de personas sordas LGBTQ+ que comparten una identidad cultural y/o lingüística.	
homoit0000849	Avisos de defunción LGBTQ+	Avisos de muerte LGBTQ+||Avisos de defunción LGBTQ	Anuncios públicos en publicaciones periódicas, centros de información en línea o redes sociales sobre la muerte de una persona LGBTQ+, que generalmente incluyen detalles sobre funerales y servicios conmemorativos.	
homoit0000853	Acción directa LGBTQ+	Direct action LGBTQ+	Utilícese para describir a un grupo de personas LGBTQ+ que toman medidas destinadas a revelar un problema existente, resaltar una alternativa o demostrar una posible solución a un problema social.	
homoit0000855	Violencia doméstica LGBTQ+	Violencia de pareja LGBTQ	Actos de violencia y abuso dirigidos a personas en entornos domésticos y privados; se puede utilizar para describir incidentes singulares o repetidos.	
homoit0000999	Dominantes LGBTQ+	Amos LGBTQ+||Amos (LGBTQ+)	La persona que asume la posición de autoridad o poder en una relación de intercambio de poder o actividad kink.	
homoit0000363	Dominatrices LGBTQ+	Amas LGBTQ+||Dominatrices (LGBTQ)	Mujeres que desempeñan un papel dominante en las actividades de BDSM; utilícese para dominatrices que se autoidentifiquen como LGBTQ+.	
homoit0001717	Empleo LGBTQ+		El acto de emplear a personas LGBTQ+.	
homoit0003066	Moda LGBTQ+	Estilo LGBTQ+	Moda, ropa y accesorios asociados con las subculturas y expresiones LGBTQ+.	
homoit0000874	Novelas gráficas LGBTQ+	Novelas gráficas (LGBTQ)	Obras que consisten en imágenes secuenciales, a menudo acompañadas de texto, que generalmente contienen historias independientes; utilizado en referencia a novelas gráficas que se centran en personajes o temas LGBTQ+.	
homoit0000894	Amor LGBTQ+	Amor LGBTQ||Amor (LGBTQ)	Fuertes sentimientos de afecto que surgen del parentesco, los vínculos personales o las relaciones íntimas entre dos o más personas LGBTQ+. Puede utilizarse para describir las particularidades del amor experimentado por las personas LGBTQ+ en una cultura determinada, así como las formas en que se discute y expresa el amor dentro de las comunidades LGBTQ+.	
homoit0002658	Personas LGBTQ+ neurodivergentes	Personas neurodivergentes LGBTQ+	Personas LGBTQ+ cuyos cerebros procesan, aprenden y/o se comportan de manera diferente a lo que la sociedad considera típico. Algunas de estas diferencias neurológicas pueden presentarse como problemas de aprendizaje, trastornos médicos y otras condiciones.	
homoit0001540	Personas LGBTQ+ con trastornos por consumo de alcohol	Alcohólicos (LGBTQ)||Alcohólicos LGBTQ+||LGBTQ+ alcohólicos	Personas LGBTQ+ que han sido diagnosticadas o que reconocen que tienen un trastorno por consumo de alcohol, una condición médica que implica un patrón de consumo de alcohol difícil de controlar, que afecta negativamente la vida de la persona y que provoca síntomas de abstinencia al dejar de consumirlo. Utilícese únicamente para referirse a personas que se describen a sí mismas como padeciendo de un trastorno por consumo de alcohol. Siga la preferencia de la persona sobre el uso de "trastorno por consumo" o "adicción" siempre que sea posible.	
homoit0001539	Personas LGBTQ+ con adicciones al sexo por Internet	Personas LGBTQ+ adictos al sexo por Internet	Personas LGBTQ+ que experimentan una adicción o dependencia de actividades sexuales que involucran el internet, incluyendo ver pornografía, participar de conversaciones sexuales en línea, etc. Utilícese únicamente para referirse a personas que se describen a sí mismas como adictas al sexo por internet, no a personas cuyas prácticas sexuales se perciban como promiscuas o excesivo por otras personas.	
homoit0000007	Activistas políticos LGBTQ+	Activistas políticos (LGBTQ)||Activistas políticos (LGBTQ)	Personas LGBTQ+ que se organizan o hacen campaña por objetivos y cambios sociales, culturales, políticos o económicos.	
homoit0002809	Políticos LGBTQ+	Políticos (LGBTQ)||Oficiales publicos LGBTQ+	Personas LGBTQ+ que son candidatas a cargos públicos, que actualmente ocupan cargos públicos o que han ocupado cargos políticos. Los políticos pueden ser elegidos mediante elección pública o designados de otro modo.	
homoit0001132	Prensa LGBTQ+	Prensa (LGBTQ)	Periódicos, revistas u otros medios editoriales dirigidos a audiencias LGBTQ+ y/o operados por personas LGBTQ+.	
homoit0001329	Hijos LGBTQ+	Hijos LGBTQ	Hijos que se identifican como LGBTQ+.	
homoit0000950	Clubs deportivos LGBTQ+	Clubs de deporte LGBTQ||Clubs deportivos LGBTQ||Clubes atléticos LGBTQ+	Grupos organizados de personas LGBTQ+ formados para el propósito de jugar deportes; incluye clubs deportivos profesionales y aficionados.	
homoit0000879	Personas LGBTQ+ sin hogar	Personas sin hogar LGBTQ+	Personas LGBTQ+ que no tienen acceso a una vivienda estable, segura y adecuada; incluye a personas que viven en refugios de emergencia, viviendas de transición y en la calle.	
homoit0000312	Víctimas LGBTQ+ de crímenes		Personas LGBTQ+ que han sufrido crímenes y pueden o no haber sobrevivido; siga la preferencia de la persona sobre el uso de "víctimas" o "sobrevivientes" siempre que sea posible.	
homoit0000324	Víctimas LGBTQ+ de ciberacoso		Personas LGBTQ+ que han sufrido ciberacoso y pueden o no haber sobrevivido; siga la preferencia de la persona sobre el uso de "víctimas" o "sobrevivientes" siempre que sea posible.	
homoit0001492	Derechos de víctimas LGBTQ+	Derechos de víctimas LGBTQ	Los derechos legales de las personas LGBTQ+ a estar informadas, estar presentes y ser escuchadas dentro del sistema de justicia penal después de haber sido perjudicadas o lesionadas como resultado de un delito, accidente u otro evento.	
homoit0001983	Vlogs LGBTQ+	Video blogs LGBTQ+	Una forma de blogueo en línea a través de videos cortos sobre la vida de una persona; utilícese en referencia a vlogs creados por personas LGBTQ+ o que se centren en asuntos LGBTQ+.	
homoit0001551	Grupos de recuperación que afirman las identidades LGBTQ+	Programas de 12 pasos (LGBTQ)||Grupos de recuperación (LGBTQ)||Programas que afirman las identidades LGBTQ+ de 12 pasos	Grupos de recuperación, o asociaciones voluntarias de personas en recuperación de trastornos por consumo, condiciones o adicciones, que aceptan y apoyan a las personas LGBTQ+ y sus identidades.	
homoit0001741	Negocios orientados a personas LGBTQ+	Empresas orientadas a personas LGBTQ+||Compañías orientadas a personas LGBTQ+	Empresas enfocadas en clientela LGBTQ+ y productos relacionados con comunidades LGBTQ+.	
homoit0001735	Negocios propiedad de personas LGBTQ+	Negocios de dueños LGBTQ+||Compañías de dueños LGBTQ+||Empresas de propietarios LGBTQ+||Negocios de dueñas LGBTQ+||Compañías de dueñas LGBTQ+||Empresas de propietarias LGBTQ+||Negocios propiedad de personas LGBTQ	Empresas pertenecientes a personas LGBTQ+.	
homoit0000967	Líbido	Deseo sexual	El impulso sexual general de una persona o el deseo de actividad sexual.	
homoit0000969	Langüetear	Lamer||Lengüetear	Tocar o pasar con la lengua para humedecer o saborear; utilícese para describir el acto de lamer en relación al contexto de prácticas sexuales o de excitación sexual.	
homoit0000975	Salas de vestuario	Salas de lockers||Salas de casilleros||Salas de taquillas	Habitaciones o áreas en espacios públicos o comerciales donde las personas se cambian de ropa, se bañan y guardan artículos o efectos personales. A las personas LGBTQ+, en particular a las personas trans, a menudo se les restringe el uso de los vestuarios con el pretexto de seguridad pública.	
homoit0002633	Cuentos cortos māhū	Relatos māhū	Obras literarias escritas de corta extensión que detallan un incidente o concepto autocontenido; utilícese en referencia a relatos cortos centrados en personajes o temas māhū.	
homoit0000981	Vinculación masculina	Vínculos masculinos	Amistad y conexión entre dos o más personas que se autoidentifican como masculinas.	
homoit0002041	Mirada masculina	Male gaze||Perspectiva masculina	Término utilizado para describir la representación sexualizada y cosificada de las mujeres en los medios y las artes desde la perspectiva y para el placer hombre heterosexual/espectador masculino. Originalmente se utilizaba únicamente para describir la mirada heterosexual y cisgénero, pero desde entonces se ha ampliado.	
homoit0000990	Matrimonio	Casamiento	Unión jurídica entre dos o más personas en una relación personal que puede o no otorgar ciertos derechos económicos, legales y sociales.	
homoit0000982	Amistades entre hombres	Amistades masculinas||Amistades de hombres	Conexiones basadas en el afecto y la confianza entre dos o más hombres.	
homoit0001016	Tratar por el género equivocado	Referirse por el género equivocado||Referirse por el género incorrecto||Tratar por el género incorrecto	El acto de referirse incorrectamente al género de una persona, a menudo mediante el uso de pronombres con los que no se identifica.	
homoit0001904	Misogynoir	Misoginia negra||Sexismo hacia las mujeres negras	El término original en inglés "misogynoir" fue acuñado por la académica Moya Bailey para describir la intersección de la misoginia y el racismo anti-negro dirigido hacia las mujeres negras.	
homoit0002222	Niñxs no binarios	Niños y niñas no binarios||Niños y niñas no binarixs	Niñxs menores de 18 años que se autoidentifican como no binarixs.	
homoit0003043	Estudiantes universitarios no binarixs	Universitarixs no binarixs	Personas no binarias que asisten a la universidad.	
homoit0002568	Ficción de horror no binario		Obras de ficción escritas con la intención de asustar, atemorizar o provocar disgusto; utilícese en referencia a la ficción de horror centrada en personajes o temas no binarios.	
homoit0001661	Energía de la Nueva Relación	New relationship energy||NRE||Energía de relación nueva	Un sentimiento fuerte, casi vertiginoso, de emoción y enamoramiento, común al comienzo de una nueva relación romántica. A menudo, se utiliza en contextos de poliamor.	
homoit0002188	Ficción slash original	Fan ficción slash original||Fan fic slash original||Slash fic original||Fanfiction slash original||Fanfic slash original	Obras originales de ficción creativa que se centran en relaciones entre personas del mismo sexo o del mismo género e incorporan tropos de fanfiction; incluye la ficción femslash.	
homoit0002189	Parejas en fandom	Emparejamiento en fandom	Las relaciones (principalmente románticas o sexuales) entre personajes de obras de fans, incluidas las relaciones que no están presentes en el texto canónico.	
homoit0002372	Madres y padres	Mamás y papás	Personas que actúan como padres y/o madres de una o más personas.	
homoit0001086	Parejas de hombres gay		Personas cuya pareja sexual, romántica o de juego es un hombre gay.	
homoit0001090	Pasar (género)	Pasando||Pasar desapercibido	La capacidad de una persona para "pasar", ser aceptada o considerada como miembro del género con el que se identifica. "Pasar" se ha utilizado históricamente para describir la capacidad de una persona de "pasar" como una determinada raza o etnia, aunque eventualmente la comunidad LGBTQ+ se apropió del término.	
homoit0001901	Pasar (sexualidad)	Pasando||Pasar desapercibido	La capacidad de una persona que no es heterosexual de "pasar", ser aceptada o considerada heterosexual por otras personas. "Pasar" se ha utilizado históricamente para describir la capacidad de una persona de "pasar" como una determinada raza o etnia, aunque eventualmente la comunidad LGBTQ+ se apropió del término.	
homoit0001121	Acoso policial	Hostigamiento policial	Cualquiera de las diversas formas de conducta inapropiada, acciones ilegales o abusos de poder cometidos por agentes de las fuerzas de seguridad o agentes del Estado contra miembros del público. Esto incluye, entre otros, la elaboración de perfiles raciales, étnicos y de otro tipo; la vigilancia, el registro y la incautación injustificados; la aplicación selectiva de la ley; el uso excesivo de la fuerza; la conducta sexual indebida; la intimidación y la manipulación de testigos; la falsificación de pruebas; las confesiones forzadas; las detenciones y encarcelamientos falsos; y el soborno o el cabildeo.	
homoit0002376	Acoso policial a personas LGBTQ+ negras	Maltrato hacia personas LGBTQ+ negras por la policía||Acoso de personas LGBTQ+ negras por la policía||Brutalidad policial hacia personas LGBTQ+ negras||Mala conducta policial hacia personas LGBTQ+ negras||Maltrato policial contra personas LGBTQ+ negras||Hostigamiento policial a personas LGBTQ+ negras	Cualquiera de las diversas formas de conducta inapropiada, acciones ilegales o abusos de poder que violentan directa o indirectamente a las personas LGBTQ+ negras, incluidas, entre otras, confesiones forzadas, intimidación, arrestos y encarcelamientos falsos, falsificación de pruebas, perjurio policial, manipulación de testigos, brutalidad y corrupción policial, elaboración de caracterizaciones raciales, étnicos y de otro tipo, vigilancia injustificada, registros o incautación de propiedad, soborno o cabildeo para obtener poder o estatus excesivo o para evitar consecuencias, aplicación selectiva de la ley y conducta sexual inapropiada.	
homoit0002377	Acoso policial a personas LGBTQ+ indígenas	Maltrato hacia personas LGBTQ+ indígenas por la policía||Acoso de personas LGBTQ+ indígenas por la policía||Brutalidad policial hacia personas LGBTQ+ indígenas||Mala conducta policial hacia personas LGBTQ+ indígenas||Maltrato policial contra personas LGBTQ+ indígenas||Hostigamiento policial a personas LGBTQ+ indígenas	Cualquiera de las diversas formas de conducta inapropiada, acciones ilegales o abusos de poder que violentan directa o indirectamente a las personas LGBTQ+ indígenas, incluidas, entre otras, confesiones forzadas, intimidación, arrestos y encarcelamientos falsos, falsificación de pruebas, perjurio policial, manipulación de testigos, brutalidad y corrupción policial, elaboración de caracterizaciones raciales, étnicos y de otro tipo, vigilancia injustificada, registros o incautación de propiedad, soborno o cabildeo para obtener poder o estatus excesivo o para evitar consecuencias, aplicación selectiva de la ley y conducta sexual inapropiada.	
homoit0002375	Acoso policial a personas LGBTQ+	Maltrato hacia personas LGBTQ+ por la policía||Acoso de personas LGBTQ+ por la policía||Brutalidad policial hacia personas LGBTQ+||Mala conducta policial hacia personas LGBTQ+||Maltrato policial contra personas LGBTQ+||Hostigamiento policial a personas LGBTQ+	Cualquiera de las diversas formas de conducta inapropiada, acciones ilegales o abusos de poder que violentan directa o indirectamente a las personas LGBTQ+, incluidas, entre otras, confesiones forzadas, intimidación, arrestos y encarcelamientos falsos, falsificación de pruebas, perjurio policial, manipulación de testigos, brutalidad y corrupción policial, elaboración de caracterizaciones raciales, étnicos y de otro tipo, vigilancia injustificada, registros o incautación de propiedad, soborno o cabildeo para obtener poder o estatus excesivo o para evitar consecuencias, aplicación selectiva de la ley y conducta sexual inapropiada.	
homoit0002384	Redadas policiales en bares LGBTQ+	Redadas policiales en bars LGBTQ+	Redadas policiales en bares afiliados o relacionados con comunidades e identidades LGBTQ+.	
homoit0002382	Redadas policiales en casas de baño LGBTQ+	Redadas policiales en saunas LGBTQ+||Redadas policiales en baños LGBTQ+	Redadas policiales en baños, saunas, spas, etc. afiliados o relacionados con comunidades o identidades LGBTQ+.	
homoit0002385	Redadas policiales en clubes nocturnos LGBTQ+	Redadas policiales en clubs LGBTQ+	Redadas policiales en clubes nocturnos afiliados o relacionados con comunidades o identidades LGBTQ+	
homoit0002381	Redadas policiales en establecimientos relacionados con comunidades LGBTQ+	Redadas policiales anti-LGBTQ+||Redadas policiales en establecimientos LGBTQ+||Redadas policiales en lugares LGBTQ+||||Redadas policiales en establecimientos relacionados con identidades LGBTQ+	Un registro no anunciado y sin orden judicial de una residencia o un establecimiento principalmente afiliado o relacionado con comunidades o identidades LGBTQ+ por parte de la policía. Estos ataques suelen ser traumáticos y caóticos y pueden eludir los procedimientos penales típicos y las libertades civiles.	
homoit0001125	Poppers	Popers	Un término de jerga comúnmente utilizado en subculturas LGBTQ+ para describir los nitritos de alquilo, una clase de droga que produce un efecto estimulador cuando se inhala. Los poppers a menudo se asocian con la vida nocturna gay porque pueden utilizarse para facilitar el sexo anal al relajar los músculos anales.	
homoit0001127	Estrellas porno	Actores pornográficos||Actores porno||Actrices porno||Actrices pornográficas||Estrellas del porno||Actorxs porno	Actores y actrices en películas eróticas o sexualmente explícitas.	
homoit0001145	Cachorros (juego de roles)	Pups (Roleplay)||Cachorros||Perritos||Perrito faldero	Personas que asumen el rol de cachorro o perrito en el juego de cachorros, una forma de juego de roles de animales que a menudo, aunque no siempre, se asocia con el BDSM y las comunidades kink.	
homoit0001148	Queens (Cultura gay)	Reinas||Queens||Reinas (cultura gay)	Término de la jerga para hombres gay afeminados; utilizado predominantemente en los Estados Unidos.	
homoit0001164	Librerías queer	Tiendas de libros queer	Librerías que venden materiales destinados a personas queer o que abordan temas relacionados con lo queer.	
homoit0001776	Cocinerxs queer	Chefs queer||Cocineros queer||Cocineras queer	Personas queer que son cocineras profesionales y capacitadas, que normalmente desempeñan un papel de liderazgo en la cocina en la que trabajan.	
homoit0001169	Clero queer	Pastores queer	Personas queer que son ordenadas para deberes religiosos, particularmente en la Iglesia cristiana.	
homoit0003044	Estudiantes universitarios queer	Universitarios queer	Personas queer que asisten a la universidad.	
homoit0001184	Dominantes queer	Amos queer	Personas queer que forman parte de la escena BDSM y asumen el rol dominante en las relaciones sexuales con una dinámica dominante/sumisa.	
homoit0001175	Dominatrices queer	Amas queer	Mujeres que desempeñan un papel dominante en las actividades de BDSM; utilícese para dominatrices que se autoidentifican como queer.	
homoit0001722	Empleo queer		El acto de emplear a personas queer.	
homoit0003193	Alegría queer	Queer joy	Un sentimiento positivo conectado con la comunidad, el activismo y/o la cultura queer que contrarresta el impacto de vivir en una sociedad discriminatoria. Tenga en cuenta que queer se utiliza como término general para la comunidad LGBTQ+ dentro de esta frase.	
homoit0002371	Parejas queer de otras personas		Personas queer que son parejas románticas, sexuales o de juego de otra persona o personas.	
