URI	identifier	prefLabel	prefLabel Alternate Spellings	altLabel	description	historyNote	broader	narrower	related	issued	modified	isReplacedBy	replaces
http://homosaurus.org/v2/agenderPeople	agenderPeople	Agender people@en	""	""	People without gender@en	http://homosaurus.org/v2/transgenderPeople	""	http://homosaurus.org/v2/genderIdentity||http://homosaurus.org/v2/nonBinaryPeople	2019-05-14	2021-09-24	https://homosaurus.org/v3/homoit0000021	""
http://homosaurus.org/v2/ageplay	ageplay	Ageplay@en	""	Age play@en	""	http://homosaurus.org/v2/roleplay	""	http://homosaurus.org/v2/BDSM	2019-05-14	2021-09-24	https://homosaurus.org/v3/homoit0000022	""
http://homosaurus.org/v2/agi	agi	Agi@en	""	""	Filipino word that translates to both hermaphrodite and a gay slur@en	http://homosaurus.org/v2/nonEuroAmericanGenderAndSexualIdentities||http://homosaurus.org/v2/slurs	""	http://homosaurus.org/v2/bakla	2019-05-14	2021-09-24	https://homosaurus.org/v3/homoit0000023	""
http://homosaurus.org/v2/AIDSActivists	AIDSActivists	AIDS activists@en	""	""	""	http://homosaurus.org/v2/activistsLGBTQ	""	http://homosaurus.org/v2/AIDSOrganisations||http://homosaurus.org/v2/HIVAIDS||http://homosaurus.org/v2/movementLGBTQ	2019-05-14	2021-09-24	https://homosaurus.org/v3/homoit0000024	""
http://homosaurus.org/v2/AIDSAwareness	AIDSAwareness	AIDS awareness@en	""	""	""	""	""	http://homosaurus.org/v2/HIVAIDS||http://homosaurus.org/v2/redRibbons	2019-05-14	2021-09-24	https://homosaurus.org/v3/homoit0000025	""
http://homosaurus.org/v2/AIDSInformationCentres	AIDSInformationCentres	AIDS information centres@en	""	AIDS documentation centres@en	""	http://homosaurus.org/v2/informationCentresLGBTQ	""	http://homosaurus.org/v2/HIVAIDS	2019-05-14	2021-09-24	https://homosaurus.org/v3/homoit0000026	""
http://homosaurus.org/v2/AIDSEducation	AIDSEducation	AIDS education@en	""	""	""	http://homosaurus.org/v2/informationProvision	""	http://homosaurus.org/v2/HIVAIDS||http://homosaurus.org/v2/saferSex||http://homosaurus.org/v2/sexualHealth	2019-05-14	2021-09-24	https://homosaurus.org/v3/homoit0000027	""
http://homosaurus.org/v2/AIDSMemorialQuilts	AIDSMemorialQuilts	AIDS memorial quilts@en	""	""	""	http://homosaurus.org/v2/AIDSMemorials	""	http://homosaurus.org/v2/HIVAIDS||http://homosaurus.org/v2/LGBTQMemorials	2019-05-14	2021-09-24	https://homosaurus.org/v3/homoit0000028	""
http://homosaurus.org/v2/AIDSMemorials	AIDSMemorials	AIDS memorials@en	""	""	""	http://homosaurus.org/v2/medicalCare	http://homosaurus.org/v2/AIDSMemorialQuilts	http://homosaurus.org/v2/HIVAIDS||http://homosaurus.org/v2/LGBTQMemorials	2019-05-14	2021-09-24	https://homosaurus.org/v3/homoit0000029	""
http://homosaurus.org/v2/AIDSOrganisations	AIDSOrganisations	AIDS organisations@en	""	AIDS organizations@en	""	""	""	http://homosaurus.org/v2/AIDSActivists||http://homosaurus.org/v2/AIDSPeriodicals||http://homosaurus.org/v2/healthCareForLGBTQPeople||http://homosaurus.org/v2/HIVAIDS||http://homosaurus.org/v2/movementLGBTQ	2019-05-14	2021-09-24	https://homosaurus.org/v3/homoit0000030	""
