URI	identifier	prefLabel	prefLabel Alternate Spellings	altLabel	description	historyNote	broader	narrower	related	issued	modified	isReplacedBy	replaces
https://homosaurus.org/v3/homoit0000011	homoit0000011	Sex industry	""	Adult entertainment industry||Commercial sex||Sex trade	Businesses that either directly or indirectly provide sexual services, sex-related products, and/or erotic entertainment.	""	""	https://homosaurus.org/v3/homoit0000012||https://homosaurus.org/v3/homoit0000014||https://homosaurus.org/v3/homoit0000475||https://homosaurus.org/v3/homoit0001096||https://homosaurus.org/v3/homoit0001126||https://homosaurus.org/v3/homoit0001270||https://homosaurus.org/v3/homoit0001275||https://homosaurus.org/v3/homoit0001276	""	2019-05-14	2021-12-08	https://homosaurus.org/v3/homoit0000011	http://homosaurus.org/v2/sexIndustry
https://homosaurus.org/v3/homoit0000012	homoit0000012	Sex shops	""	Adult entertainment stores	""	""	https://homosaurus.org/v3/homoit0000011	""	https://homosaurus.org/v3/homoit0001266	2019-05-14	2021-12-08	https://homosaurus.org/v3/homoit0000012	http://homosaurus.org/v2/sexShops
https://homosaurus.org/v3/homoit0000013	homoit0000013	LGBTQ+ porn films	""	Adult films (LGBTQ)||Porn videos (LGBTQ)||X-rated films (LGBTQ)||Porn films (LGBTQ)	Erotic or sexually explicit films featuring LGBTQ+ people.	""	https://homosaurus.org/v3/[]	https://homosaurus.org/v3/homoit0000176||https://homosaurus.org/v3/homoit0000520||https://homosaurus.org/v3/homoit0000765||https://homosaurus.org/v3/homoit0001199||https://homosaurus.org/v3/homoit0001435	https://homosaurus.org/v3/homoit0000014||https://homosaurus.org/v3/homoit0000869||https://homosaurus.org/v3/homoit0001126||https://homosaurus.org/v3/homoit0001127||https://homosaurus.org/v3/homoit0001128||https://homosaurus.org/v3/[]||https://homosaurus.org/v3/[]||https://homosaurus.org/v3/[]	2019-05-14	2021-12-08	https://homosaurus.org/v3/homoit0000013	http://homosaurus.org/v2/pornFilmsLGBTQ
https://homosaurus.org/v3/homoit0000014	homoit0000014	Sex cinemas	""	Adult movie theatres||Adult cinemas||Adult movie theaters||Erotic cinemas||Erotic theaters||Erotic theatres||Sex theaters||Sex theatres	Movie theatres that primarily show pornographic films. Patrons engaging in nudity and public masturbation or sex may be explicitly permitted by the theatre or merely tolerated.	""	https://homosaurus.org/v3/homoit0000011	""	https://homosaurus.org/v3/homoit0000013	2019-05-14	2021-12-08	https://homosaurus.org/v3/homoit0000014	http://homosaurus.org/v2/sexCinemas
https://homosaurus.org/v3/homoit0000015	homoit0000015	African American LGBTQ+ people	""	African Americans (LGBTQ)||LGBTQ+ African American people||LGBTQ+ African Americans	African American people who are also LGBTQ+; do not use for people of color broadly; follow the individual's preference for African American or Black whenever possible.	To acknowledge their multiple marginalization, terms for people of color who are LGBTQ+ use the following format: Racial or ethnic identity followed by gender or sexual identity (e.g., Black lesbians).	https://homosaurus.org/v3/homoit0000208	https://homosaurus.org/v3/homoit0000123||https://homosaurus.org/v3/homoit0000365||https://homosaurus.org/v3/homoit0000463||https://homosaurus.org/v3/homoit0000714||https://homosaurus.org/v3/homoit0001151||https://homosaurus.org/v3/homoit0001384	https://homosaurus.org/v3/homoit0000095||https://homosaurus.org/v3/homoit0001254||https://homosaurus.org/v3/[]	2019-05-14	2021-12-14	https://homosaurus.org/v3/homoit0000015	http://homosaurus.org/v2/africanAmericansLGBTQ
https://homosaurus.org/v3/homoit0000016	homoit0000016	Afro-Canadian LGBTQ+ people	""	Afro-Canadian people (LGBTQ)||Afro-Canadians (LGBTQ)||LGBTQ+ Afro-Canadian people||LGBTQ+ Afro-Canadians	LGBTQ+ people of African descent born in Canada or LGBTQ+ people born in African countries who live in or have a strong connection to Canada; use for individuals who self-identity as Afro-Canadian.	To acknowledge their multiple marginalization, terms for people of color who are LGBTQ+ use the following format: Racial or ethnic identity followed by gender or sexual identity (e.g., Black lesbians).	https://homosaurus.org/v3/homoit0000208	https://homosaurus.org/v3/homoit0000124||https://homosaurus.org/v3/homoit0000464||https://homosaurus.org/v3/homoit0000715||https://homosaurus.org/v3/homoit0001152||https://homosaurus.org/v3/homoit0001385	""	2019-05-14	2021-12-14	https://homosaurus.org/v3/homoit0000016	http://homosaurus.org/v2/afroCanadiansLGBTQ
https://homosaurus.org/v3/homoit0000017	homoit0000017	Afro-Caribbean LGBTQ+ people	""	Afro-Caribbean people (LGBTQ)||Afro-Caribbeans (LGBTQ)||LGBTQ+ Afro-Caribbean people||LGBTQ+ Afro-Caribbeans	LGBTQ+ people of African descent born in the Caribbean or LGBTQ+ people born in African countries who live in or have a strong connection to the Caribbean. Only use for individuals who self-identify as Afro-Caribbean.	To acknowledge their multiple marginalization, terms for people of color who are LGBTQ+ use the following format: Racial or ethnic identity followed by gender or sexual identity (e.g., Black lesbians).	https://homosaurus.org/v3/homoit0000208	https://homosaurus.org/v3/homoit0000125||https://homosaurus.org/v3/homoit0000465||https://homosaurus.org/v3/homoit0000716||https://homosaurus.org/v3/homoit0001153||https://homosaurus.org/v3/homoit0001386	""	2019-05-14	2021-12-14	https://homosaurus.org/v3/homoit0000017	http://homosaurus.org/v2/afroCaribbeansLGBTQ
https://homosaurus.org/v3/homoit0000018	homoit0000018	Afro-European LGBTQ+ people	""	Afro-European people (LGBTQ)||Afro-Europeans (LGBTQ)||LGBTQ+ Afro-European people||LGBTQ+ Afro-Europeans	LGBTQ+ people of African descent born in European countries or LGBTQ+ people born in African countries who live in or have a strong connection to Europe. Only use for individuals who self-identify as Afro-European.	To acknowledge their multiple marginalization, terms for people of color who are LGBTQ+ use the following format: Racial or ethnic identity followed by gender or sexual identity (e.g., Black lesbians).	https://homosaurus.org/v3/homoit0000208	https://homosaurus.org/v3/homoit0000126||https://homosaurus.org/v3/homoit0000466||https://homosaurus.org/v3/homoit0000717||https://homosaurus.org/v3/homoit0001154||https://homosaurus.org/v3/homoit0001387	""	2019-05-14	2021-12-14	https://homosaurus.org/v3/homoit0000018	http://homosaurus.org/v2/afroEuropeansLGBTQ
https://homosaurus.org/v3/homoit0000019	homoit0000019	Afro-Latin American LGBTQ+ people	""	Afro-Latin American people (LGBTQ)||Afro-Latin Americans (LGBTQ)||LGBTQ+ Afro-Latin American people||LGBTQ+ Afro-Latin Americans	LGBTQ+ people of African descent born in Latin American countries or LGBTQ+ people born in African countries who live in or have a strong connection to Latin America. Only use for individuals who self-identify as Afro-Latin American.	To acknowledge their multiple marginalization, terms for people of color who are LGBTQ+ use the following format: Racial or ethnic identity followed by gender or sexual identity (e.g., Black lesbians).	https://homosaurus.org/v3/homoit0000208||https://homosaurus.org/v3/homoit0000253	https://homosaurus.org/v3/homoit0000127||https://homosaurus.org/v3/homoit0000467||https://homosaurus.org/v3/homoit0000718||https://homosaurus.org/v3/homoit0001155||https://homosaurus.org/v3/homoit0001388	""	2019-05-14	2021-12-14	https://homosaurus.org/v3/homoit0000019	http://homosaurus.org/v2/afroLatinAmericansLGBTQ
https://homosaurus.org/v3/homoit0000020	homoit0000020	Age of consent	""	""	The age at which a person is considered legally competent to consent to sexual acts. The age of consent varies depending on the country, state, or culture.	""	https://homosaurus.org/v3/homoit0000302	""	https://homosaurus.org/v3/homoit0000663||https://homosaurus.org/v3/homoit0001289||https://homosaurus.org/v3/[]	2019-05-14	2021-12-08	https://homosaurus.org/v3/homoit0000020	http://homosaurus.org/v2/ageOfConsent
https://homosaurus.org/v3/homoit0000021	homoit0000021	Agender people	""	""	People who identify as not having a gender, or being genderless.	""	https://homosaurus.org/v3/homoit0001378||https://homosaurus.org/v3/homoit0001817	""	https://homosaurus.org/v3/homoit0000571||https://homosaurus.org/v3/homoit0001048||https://homosaurus.org/v3/homoit0001927	2019-05-14	2021-12-08	https://homosaurus.org/v3/homoit0000021	http://homosaurus.org/v2/agenderPeople
https://homosaurus.org/v3/homoit0000022	homoit0000022	Ageplay	""	ABDL||Ageplay||Infantilism	The act of roleplaying as people of different ages, usually as children, for fun or erotic enjoyment.	Previously Ageplay	https://homosaurus.org/v3/homoit0001242	""	https://homosaurus.org/v3/homoit0000442||https://homosaurus.org/v3/[]||https://homosaurus.org/v3/[]	2019-05-14	2024-02-01	https://homosaurus.org/v3/homoit0000022	http://homosaurus.org/v2/ageplay
https://homosaurus.org/v3/homoit0000023	homoit0000023	Agi	""	Agi	Filipino word that translates to both hermaphrodite and a gay slur.	""	https://homosaurus.org/v3/homoit0000322||https://homosaurus.org/v3/homoit0001560	""	https://homosaurus.org/v3/homoit0000091	2019-05-14	2021-12-08	https://homosaurus.org/v3/homoit0000023	http://homosaurus.org/v2/agi
https://homosaurus.org/v3/homoit0000024	homoit0000024	AIDS activists	""	""	People who campaign for social and political change for people affected by HIV/AIDS.	""	https://homosaurus.org/v3/homoit0000007	""	https://homosaurus.org/v3/homoit0000005||https://homosaurus.org/v3/homoit0000030||https://homosaurus.org/v3/homoit0001026	2019-05-14	2021-12-08	https://homosaurus.org/v3/homoit0000024	http://homosaurus.org/v2/AIDSActivists
https://homosaurus.org/v3/homoit0000025	homoit0000025	AIDS awareness	""	""	Activism and other efforts to bring attention to the AIDS epidemic.	""	""	""	https://homosaurus.org/v3/homoit0000005||https://homosaurus.org/v3/homoit0000034	2019-05-14	2021-12-08	https://homosaurus.org/v3/homoit0000025	http://homosaurus.org/v2/AIDSAwareness
https://homosaurus.org/v3/homoit0000026	homoit0000026	AIDS information centers	AIDS information centres	""	Institutions dedicated to education, prevention, and treatment of HIV/AIDS; AIDS information centers often provide services like HIV counseling and testing services.	""	https://homosaurus.org/v3/homoit0000660	""	https://homosaurus.org/v3/homoit0000005	2019-05-14	2021-12-08	https://homosaurus.org/v3/homoit0000026	http://homosaurus.org/v2/AIDSInformationCentres
https://homosaurus.org/v3/homoit0000027	homoit0000027	AIDS education	""	""	Instruction about HIV/AIDS, including topics like the history of the AIDS epidemic, contraction, prevention, and treatment.	""	https://homosaurus.org/v3/homoit0000661	""	https://homosaurus.org/v3/homoit0000005||https://homosaurus.org/v3/homoit0001251||https://homosaurus.org/v3/homoit0001271||https://homosaurus.org/v3/homoit0001294	2019-05-14	2021-12-08	https://homosaurus.org/v3/homoit0000027	http://homosaurus.org/v2/AIDSEducation
https://homosaurus.org/v3/homoit0000028	homoit0000028	AIDS memorial quilts	""	""	Quilts created to celebrate the lives of people who have died of AIDS-related causes, bring awareness to the AIDS epidemic, and provide support and healing for those affected. The term is often used to refer to the NAMES Project AIDS Memorial Quilt started by Cleve Jones in 1985.	""	https://homosaurus.org/v3/homoit0000029	""	https://homosaurus.org/v3/homoit0000005||https://homosaurus.org/v3/homoit0000901	2019-05-14	2021-12-08	https://homosaurus.org/v3/homoit0000028	http://homosaurus.org/v2/AIDSMemorialQuilts
https://homosaurus.org/v3/homoit0000029	homoit0000029	AIDS memorials	""	""	Projects and events celebrating the lives of people who have died of AIDS-related causes.	""	https://homosaurus.org/v3/homoit0001004	https://homosaurus.org/v3/homoit0000028	https://homosaurus.org/v3/homoit0000005||https://homosaurus.org/v3/homoit0000901	2019-05-14	2021-12-08	https://homosaurus.org/v3/homoit0000029	http://homosaurus.org/v2/AIDSMemorials
https://homosaurus.org/v3/homoit0000030	homoit0000030	AIDS organizations	AIDS organisations	""	Community-based groups or institutions that provide support and advocacy for people affected by HIV/AIDS.	""	""	""	https://homosaurus.org/v3/homoit0000005||https://homosaurus.org/v3/homoit0000024||https://homosaurus.org/v3/homoit0000031||https://homosaurus.org/v3/homoit0000614||https://homosaurus.org/v3/homoit0001026	2019-05-14	2021-12-08	https://homosaurus.org/v3/homoit0000030	http://homosaurus.org/v2/AIDSOrganisations
https://homosaurus.org/v3/homoit0000031	homoit0000031	AIDS periodicals	""	""	Print or digital publications published periodically and created by or for people with AIDS.	""	https://homosaurus.org/v3/homoit0001830	""	https://homosaurus.org/v3/homoit0000005||https://homosaurus.org/v3/homoit0000030||https://homosaurus.org/v3/homoit0001132	2019-05-14	2021-12-08	https://homosaurus.org/v3/homoit0000031	http://homosaurus.org/v2/AIDSPeriodicals
https://homosaurus.org/v3/homoit0000032	homoit0000032	AIDS phobia	""	AIDSphobia||Fear of AIDS	Antagonism or disgust directed toward individuals with HIV/AIDS or behaviors perceived as putting oneself at risk for contracting HIV/AIDS. AIDS phobia may include isolation, stereotypes, verbal harassment, and physical violence.	""	""	""	https://homosaurus.org/v3/homoit0000005||https://homosaurus.org/v3/homoit0000920	2019-05-14	2021-12-08	https://homosaurus.org/v3/homoit0000032	http://homosaurus.org/v2/AIDSPhobia
https://homosaurus.org/v3/homoit0000033	homoit0000033	ARC (AIDS-Related Complex)	""	AIDS Related Complex||ARC	Abbreviation for AIDS-related complex, a term used early in the AIDS epidemic to describe people with symptomatic HIV infections who have not been formally diagnosed with AIDS. Since 2000, clinical use of the term has been largely discontinued.	""	https://homosaurus.org/v3/homoit0000005	""	https://homosaurus.org/v3/homoit0000686	2019-05-14	2021-12-08	https://homosaurus.org/v3/homoit0000033	http://homosaurus.org/v2/ARC
https://homosaurus.org/v3/homoit0000034	homoit0000034	Red ribbons (AIDS)	""	AIDS ribbons||Red ribbons	Red ribbon that acts as an international symbol for HIV and AIDS awareness; first adopted in the early 1990s for the Red Ribbon Project.	""	https://homosaurus.org/v3/homoit0000954	""	https://homosaurus.org/v3/homoit0000005||https://homosaurus.org/v3/homoit0000025	2019-05-14	2021-12-08	https://homosaurus.org/v3/homoit0000034	http://homosaurus.org/v2/redRibbons
https://homosaurus.org/v3/homoit0000035	homoit0000035	Akava'ine	""	""	A Cook Islands Māori word referring to transgender people of Māori descent from the Cook Islands.	""	https://homosaurus.org/v3/homoit0000322||https://homosaurus.org/v3/[]	""	""	2019-05-14	2021-12-08	https://homosaurus.org/v3/homoit0000035	http://homosaurus.org/v2/akavaine
https://homosaurus.org/v3/homoit0000036	homoit0000036	SM	""	Algolagnia||S&M||SM||Sexual Torture	Eroticization of pain and intense sensation.	""	https://homosaurus.org/v3/homoit0000442||https://homosaurus.org/v3/homoit0001300	https://homosaurus.org/v3/homoit0000997||https://homosaurus.org/v3/homoit0001250	https://homosaurus.org/v3/homoit0001295||https://homosaurus.org/v3/homoit0001318||https://homosaurus.org/v3/homoit0001319||https://homosaurus.org/v3/[]||https://homosaurus.org/v3/[]||https://homosaurus.org/v3/[]	2019-05-14	2024-02-01	https://homosaurus.org/v3/homoit0000036	http://homosaurus.org/v2/SM
https://homosaurus.org/v3/homoit0000037	homoit0000037	Ali	""	""	Tamil slur for effeminate gay man; directly translates to hermaphrodite.	""	https://homosaurus.org/v3/homoit0000322||https://homosaurus.org/v3/homoit0001560	""	""	2019-05-14	2021-12-08	https://homosaurus.org/v3/homoit0000037	http://homosaurus.org/v2/ali
https://homosaurus.org/v3/homoit0000038	homoit0000038	Allies	""	""	Individuals of a privileged social identity who support, stand in solidarity with, and work to advance the interests of marginalized groups they do not belong to.	""	https://homosaurus.org/v3/homoit0000627	""	https://homosaurus.org/v3/homoit0000006||https://homosaurus.org/v3/homoit0000538||https://homosaurus.org/v3/homoit0000873||https://homosaurus.org/v3/[]	2019-05-14	2021-12-08	https://homosaurus.org/v3/homoit0000038	http://homosaurus.org/v2/allies
https://homosaurus.org/v3/homoit0000039	homoit0000039	Alyha	""	""	In Native American Mohave tribes, people assigned male at birth who exhibit feminine traits and could become socially female, often serving as healers.	""	https://homosaurus.org/v3/homoit0000322	""	https://homosaurus.org/v3/homoit0000654||https://homosaurus.org/v3/homoit0001480	2019-05-14	2021-12-08	https://homosaurus.org/v3/homoit0000039	http://homosaurus.org/v2/alyha
https://homosaurus.org/v3/homoit0000040	homoit0000040	Amazons	""	""	Nation of all-female warriors in Greek mythology and Classical antiquity; from the Early Modern period, their name has become a term for woman warriors in general as well as a cultural symbol invoked in lesbian communities.	""	https://homosaurus.org/v3/homoit0001509	""	https://homosaurus.org/v3/homoit0000556	2019-05-14	2022-01-24	https://homosaurus.org/v3/homoit0000040	http://homosaurus.org/v2/amazons
https://homosaurus.org/v3/homoit0000041	homoit0000041	Anal beads	""	""	A sex toy used in anal play that consists of multiple attached spheres (or balls) that are continuously inserted through the anus into the rectum and then removed with varying speeds.	""	https://homosaurus.org/v3/homoit0001266	""	https://homosaurus.org/v3/homoit0000081	2019-05-14	2021-12-08	https://homosaurus.org/v3/homoit0000041	http://homosaurus.org/v2/analBeads
https://homosaurus.org/v3/homoit0000042	homoit0000042	Anal fisting	""	""	Sexual practice of inserting a fist into an anus.	""	https://homosaurus.org/v3/homoit0000043||https://homosaurus.org/v3/homoit0000445	""	https://homosaurus.org/v3/homoit0000049||https://homosaurus.org/v3/homoit0000081||https://homosaurus.org/v3/homoit0001486	2019-05-14	2021-12-08	https://homosaurus.org/v3/homoit0000042	http://homosaurus.org/v2/analFisting
https://homosaurus.org/v3/homoit0000043	homoit0000043	Anal sex	""	""	Sexual activity involving penetration of the anus.	""	https://homosaurus.org/v3/homoit0000081||https://homosaurus.org/v3/homoit0001267||https://homosaurus.org/v3/homoit0001299	https://homosaurus.org/v3/homoit0000042||https://homosaurus.org/v3/homoit0000076	https://homosaurus.org/v3/homoit0000049||https://homosaurus.org/v3/homoit0000233||https://homosaurus.org/v3/[]	2019-05-14	2021-12-21	https://homosaurus.org/v3/homoit0000043	http://homosaurus.org/v2/analSex
https://homosaurus.org/v3/homoit0000044	homoit0000044	Androgen insensitivity syndrome	""	AIS||Goldberg-Maxwell syndrome||Male androgen insensitivity syndrome	"People born with AIS have XY chromosomes and testes, and their bodies have varying levels of insensitivity to androgens (including testosterone). This means that their cells do not respond typically to the testosterone that they produce. Like other variations in sex characteristics, AIS is a spectrum, with the subcategories of complete (CAIS), partial (PAIS), and mild androgen insensitivity (MAIS). The term ""male androgen insensitivity syndrome"" should not be used to describe this variation because many people with AIS are women."	Term updated in collaboration with interACT: Advocates for Intersex Youth, 2022-2023.	https://homosaurus.org/v3/homoit0000669	https://homosaurus.org/v3/homoit0001079	""	2019-05-14	2021-12-08	https://homosaurus.org/v3/homoit0000044	http://homosaurus.org/v2/androgenInsensitivitySyndrome
https://homosaurus.org/v3/homoit0000045	homoit0000045	Androgynous people	""	""	People who have a non-binary gender that includes masculine and feminine traits.	""	https://homosaurus.org/v3/homoit0001378||https://homosaurus.org/v3/homoit0001817	""	https://homosaurus.org/v3/homoit0000047||https://homosaurus.org/v3/homoit0001048	2019-05-14	2021-12-08	https://homosaurus.org/v3/homoit0000045	http://homosaurus.org/v2/androgynousPeople
https://homosaurus.org/v3/homoit0000046	homoit0000046	Androgynos	""	""	Israeli term used in Rabbinical literature to describe both an intersex mythological creature and refer to a legal condition.	""	https://homosaurus.org/v3/homoit0000322	""	https://homosaurus.org/v3/homoit0000618	2019-05-14	2021-12-08	https://homosaurus.org/v3/homoit0000046	http://homosaurus.org/v2/androgynos
https://homosaurus.org/v3/homoit0000047	homoit0000047	Androgyny	""	""	The combination of masculine and feminine characteristics.	""	https://homosaurus.org/v3/homoit0000568	""	https://homosaurus.org/v3/homoit0000045||https://homosaurus.org/v3/homoit0000389||https://homosaurus.org/v3/homoit0000562||https://homosaurus.org/v3/homoit0000577||https://homosaurus.org/v3/homoit0000995||https://homosaurus.org/v3/homoit0001756	2019-05-14	2022-01-19	https://homosaurus.org/v3/homoit0000047	http://homosaurus.org/v2/androgyny
https://homosaurus.org/v3/homoit0000048	homoit0000048	LGBTQ+ Anglicans	""	Anglicans (LGBTQ)||LGBTQ Church of England||LGBTQ Episcopalians||LGBTQ Anglicans	LGBTQ+ people who are Anglican.	""	https://homosaurus.org/v3/homoit0001137	""	""	2019-05-14	2021-12-08	https://homosaurus.org/v3/homoit0000048	http://homosaurus.org/v2/LGBTQAnglicans
https://homosaurus.org/v3/homoit0000049	homoit0000049	Rimming	""	Analingus	Sexual stimulation of the anus by the tongue or mouth.	""	https://homosaurus.org/v3/homoit0000081||https://homosaurus.org/v3/homoit0000969||https://homosaurus.org/v3/homoit0001267||https://homosaurus.org/v3/homoit0001299	""	https://homosaurus.org/v3/homoit0000042||https://homosaurus.org/v3/homoit0000043||https://homosaurus.org/v3/homoit0000593	2019-05-14	2021-12-08	https://homosaurus.org/v3/homoit0000049	http://homosaurus.org/v2/rimming
